802, Jam On Walnut,40.41604,-79.981834,Arlington,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
803, 25 Anniversary Celebration,40.59502,-79.948814,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Hampton township,Allegheny County
804, Oakmont Toastmasters Meeting,40.51794,-79.84634,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Oakmont borough,Allegheny County
805, Kanban: Rumors Myths and Legends by Michael Carpenter,40.433418,-80.003815,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
806, August Happy Hour,0,0,0,0,0,0,0
807, True Self Discovery Discussion,0,0,0,0,0,0,0
808, Irwin Art and Jazz Night,40.3327208,-79.7107859,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Irwin borough,Westmoreland County
809, Little Ones,0,0,0,0,0,0,0
810, The Monthly meeting of the Three Rivers EVA. Come out and bring a Friend.,40.428642,-79.694237,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Murrysville municipality,Westmoreland County
811, PlantPure Nation film screening,40.428066,-79.96505,South Side Flats,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
812, FREE JAZZ FESTIVAL!,40.420403,-79.76342,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Monroeville municipality,Allegheny County
813, Meet up to discuss Romance Writing,40.690861,-80.105179,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cranberry township,Butler County
814, St. Brendan's Cup Curragh Regatta,40.511669,-80.14325,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Robinson township,Allegheny County
815, Torwards 2.0,40.45705,-79.915756,Larimer,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
816, Don't miss our Single Out August 2015 event for LGBT singles!,40.349767,-79.995625,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Baldwin borough,Allegheny County
817, Northside Toastmasters @ the Carnegie Library,40.456447,-80.006935,Central Northside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
818, Den Otevrenych Dveri: Cesky Svet-Ceska Skola Pittsburgh,40.442868,-79.926748,Squirrel Hill North,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
819, Shared South Asian Meal,0,0,0,0,0,0,0
820, Join BGDB for a BikeFest Night Ride,40.452621,-79.993027,North Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
821, Summer Send Off Happy Hour,40.382366,-80.094536,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Collier township,Allegheny County
822, Looking for a Volleyball Team ,40.298311,-80.171205,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Cecil township,Washington County
823, August's Monthly Meeting,40.509119,-80.224573,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Moon township,Allegheny County
824, August Meetup,40.437515,-79.92305,Squirrel Hill South,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
825, Get ready for the holidays!,40.4113236,-79.9132525,,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Homestead borough,Allegheny County
826, Our wonderful rationalizing minds: Come & share how we justify our choices,40.44937,-79.94622,Shadyside,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
827, Breakfast with Lisa Slayton President of Pittsburgh Leadership Foundation,40.433418,-80.003815,South Shore,"Pittsburgh, PA","Pittsburgh-New Castle-Weirton, PA-OH-WV",Pittsburgh city,Allegheny County
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
